candidate_id,age,gender,education,previous_job_roles,experience (years),languages,skills
914923,65,Male,Bachelor's Degree,UX/UI Designer,5,"['English', 'Hindi']","{'User Experience Design': 9, 'User Interface Design': 4, 'Wireframing': 9, 'Prototyping': 3}"
980339,64,Other,High School,Executive Assistant,5,['Marathi'],"{'Administrative Support': 6, 'Calendar Management': 8, 'Meeting Coordination': 5, 'Travel Arrangements': 7}"
583279,41,Female,Bachelor's Degree,Data Entry Clerk,4,"['English', 'Hindi']","{'Data Entry': 8, 'Typing': 2, 'Data Management': 10, 'Microsoft Excel': 1}"
487303,28,Male,Master's Degree,Data Entry Clerk,2,"['Kannada', 'Sanskrit']","{'Data Entry': 8, 'Typing': 6, 'Data Management': 10, 'Microsoft Excel': 9}"
745042,38,Other,High School,Security Guard,9,"['Hindi', 'Sanskrit', 'Konkani']","{'Security Operations': 3, 'Surveillance': 0, 'Security Patrolling': 10, 'Emergency Response': 9}"
815017,34,Other,PhD,Data Entry Clerk,8,['Sanskrit'],"{'Data Entry': 7, 'Typing': 1, 'Data Management': 8, 'Microsoft Excel': 3}"
694191,23,Other,Master's Degree,Civil Engineer,3,"['Sanskrit', 'Kannada']","{'Civil Engineering': 0, 'Structural Analysis': 1, 'Construction Management': 5, 'Geotechnical Engineering': 4}"
430543,25,Female,Master's Degree,Registered Nurse,2,"['Kannada', 'Konkani']","{'Nursing': 1, 'Patient Care': 3, 'Medical Terminology': 4, 'Emergency Medicine': 6}"
639388,37,Female,PhD,Phlebotomist,0,"['English', 'Kannada', 'Sanskrit']","{'Phlebotomy': 8, 'Venipuncture': 1, 'Specimen Collection': 0, 'Medical Terminology': 10}"
665354,33,Female,Bachelor's Degree,Quality Assurance Analyst,7,['Hindi'],"{'Quality Assurance': 0, 'Software Testing': 1, 'Test Automation': 6, 'Bug Tracking': 1}"
806122,51,Male,High School,Software Engineer,9,"['Hindi', 'Sanskrit', 'Kannada']","{'Python': 6, 'Java': 8, 'SQL': 0, 'JavaScript': 1, 'Software Development': 4}"
985032,46,Other,High School,Web Developer,4,['Hindi'],"{'HTML': 4, 'CSS': 1, 'JavaScript': 9, 'Responsive Web Design': 9}"
500687,45,Other,Bachelor's Degree,Environmental Scientist,8,"['Sanskrit', 'English', 'Marathi']","{'Environmental Science': 2, 'Environmental Impact Assessment': 1, 'Data Analysis': 3, 'Field Sampling': 2}"
699280,25,Other,Master's Degree,Biomedical Engineer,4,"['Konkani', 'Hindi']","{'Biomedical Engineering': 6, 'Medical Devices': 6, 'Biomechanics': 1, 'Bioinformatics': 5}"
483293,22,Male,Bachelor's Degree,Environmental Scientist,7,"['Sanskrit', 'Hindi']","{'Environmental Science': 7, 'Environmental Impact Assessment': 0, 'Data Analysis': 5, 'Field Sampling': 4}"
300166,37,Male,PhD,Flight Attendant,8,"['Konkani', 'Kannada', 'Marathi']","{'Cabin Crew': 10, 'Emergency Procedures': 0, 'Customer Service': 7, 'Safety Regulations': 6}"
828778,28,Male,Master's Degree,Registered Nurse,1,['Marathi'],"{'Nursing': 0, 'Patient Care': 1, 'Medical Terminology': 10, 'Emergency Medicine': 6}"
162579,29,Male,Master's Degree,Web Developer,4,"['Kannada', 'Marathi']","{'HTML': 6, 'CSS': 10, 'JavaScript': 5, 'Responsive Web Design': 6}"
209203,31,Other,Bachelor's Degree,Interior Designer,10,"['Hindi', 'Konkani']","{'Interior Design': 4, 'Space Planning': 4, 'Furniture Design': 9, 'Color Theory': 0}"
985435,24,Male,High School,Phlebotomist,3,"['Konkani', 'English']","{'Phlebotomy': 2, 'Venipuncture': 3, 'Specimen Collection': 6, 'Medical Terminology': 1}"
133434,46,Female,Bachelor's Degree,Geologist,6,"['English', 'Konkani']","{'Geology': 2, 'Geological Mapping': 7, 'Mineral Exploration': 8, 'Field Work': 7}"
271172,54,Male,High School,Software Engineer,7,"['Konkani', 'Sanskrit']","{'Python': 3, 'Java': 10, 'SQL': 8, 'JavaScript': 3, 'Software Development': 8}"
736358,59,Male,Bachelor's Degree,Flight Attendant,0,['English'],"{'Cabin Crew': 2, 'Emergency Procedures': 2, 'Customer Service': 0, 'Safety Regulations': 10}"
429839,37,Female,High School,Architect,3,['Kannada'],"{'AutoCAD': 6, 'Architecture Design': 7, 'Building Regulations': 8, 'Construction Management': 2}"
987203,43,Other,High School,Electrical Engineer,4,"['Kannada', 'English']","{'Electrical Engineering': 2, 'Circuit Design': 6, 'PLC Programming': 6, 'Power Systems': 7}"
785607,56,Other,High School,Civil Engineer,6,"['Konkani', 'Sanskrit', 'Kannada']","{'Civil Engineering': 1, 'Structural Analysis': 8, 'Construction Management': 2, 'Geotechnical Engineering': 10}"
161293,39,Male,Bachelor's Degree,Architect,8,"['Marathi', 'Konkani', 'Hindi']","{'AutoCAD': 10, 'Architecture Design': 7, 'Building Regulations': 2, 'Construction Management': 5}"
868055,31,Male,Bachelor's Degree,Security Guard,9,['Hindi'],"{'Security Operations': 6, 'Surveillance': 2, 'Security Patrolling': 5, 'Emergency Response': 6}"
83154,63,Male,PhD,Marketing Manager,10,['Konkani'],"{'Marketing Strategy': 1, 'Digital Marketing': 8, 'Social Media Marketing': 3, 'Market Research': 1}"
480518,41,Female,Master's Degree,Pharmacist,8,"['English', 'Sanskrit', 'Konkani']","{'Pharmacology': 8, 'Pharmacy Practice': 2, 'Medication Therapy Management': 3, 'Pharmaceutical Chemistry': 7}"
158289,26,Male,Master's Degree,Accountant,6,['Konkani'],"{'Financial Accounting': 8, 'Taxation': 4, 'Auditing': 4, 'Accounting Software': 2}"
669871,39,Female,High School,Biologist,0,['Hindi'],"{'Biology': 9, 'Genetics': 7, 'Ecology': 1, 'Research Methods': 4}"
601602,42,Other,High School,Electrical Engineer,10,['English'],"{'Electrical Engineering': 6, 'Circuit Design': 5, 'PLC Programming': 3, 'Power Systems': 9}"
110624,36,Female,PhD,Dentist,0,"['Konkani', 'Marathi', 'Kannada']","{'Dentistry': 6, 'Oral Surgery': 5, 'Dental Implants': 1, 'Endodontics': 4}"
878642,31,Female,High School,UX/UI Designer,0,"['English', 'Hindi', 'Sanskrit']","{'User Experience Design': 9, 'User Interface Design': 3, 'Wireframing': 7, 'Prototyping': 10}"
349960,52,Other,PhD,Interior Designer,6,['Kannada'],"{'Interior Design': 6, 'Space Planning': 8, 'Furniture Design': 0, 'Color Theory': 5}"
417005,29,Female,High School,Geologist,2,"['Marathi', 'Sanskrit']","{'Geology': 8, 'Geological Mapping': 0, 'Mineral Exploration': 6, 'Field Work': 5}"
825623,22,Male,PhD,Sales Representative,6,"['Sanskrit', 'Konkani']","{'Sales Strategy': 7, 'Negotiation': 1, 'Client Relationship Management': 0, 'CRM Software': 2}"
88900,24,Other,High School,Accountant,2,"['Marathi', 'Kannada']","{'Financial Accounting': 4, 'Taxation': 6, 'Auditing': 0, 'Accounting Software': 2}"
290524,62,Male,Master's Degree,Fitness Trainer,8,"['Konkani', 'English']","{'Personal Training': 6, 'Fitness Programming': 5, 'Nutrition Counseling': 4, 'Strength Training': 7}"
327615,28,Female,Bachelor's Degree,Interior Designer,5,"['Konkani', 'Marathi']","{'Interior Design': 8, 'Space Planning': 5, 'Furniture Design': 0, 'Color Theory': 9}"
664972,35,Female,Master's Degree,Data Scientist,2,"['Kannada', 'Hindi']","{'Python': 8, 'R': 0, 'Machine Learning': 1, 'Data Analysis': 8, 'Statistics': 10}"
25509,48,Other,Bachelor's Degree,Software Tester,5,"['Konkani', 'Kannada']","{'Software Testing': 3, 'Test Cases': 7, 'Bug Reporting': 2, 'Test Automation': 5}"
723300,42,Male,Master's Degree,Social Worker,3,"['Konkani', 'Marathi']","{'Social Services': 1, 'Case Management': 0, 'Counseling': 2, 'Community Outreach': 7}"
884716,63,Female,Master's Degree,Electrician,3,"['Marathi', 'Konkani']","{'Electrical Wiring': 3, 'Electrical Maintenance': 2, 'Circuit Troubleshooting': 6, 'Safety Procedures': 3}"
916061,37,Female,PhD,Web Developer,8,['English'],"{'HTML': 5, 'CSS': 3, 'JavaScript': 6, 'Responsive Web Design': 2}"
476349,22,Female,High School,Software Tester,3,"['English', 'Marathi']","{'Software Testing': 5, 'Test Cases': 3, 'Bug Reporting': 2, 'Test Automation': 7}"
799039,57,Male,Master's Degree,Electrician,6,['Hindi'],"{'Electrical Wiring': 3, 'Electrical Maintenance': 6, 'Circuit Troubleshooting': 2, 'Safety Procedures': 4}"
64239,50,Other,PhD,Teacher,9,"['Hindi', 'English', 'Sanskrit']","{'Teaching': 9, 'Lesson Planning': 7, 'Classroom Management': 3, 'Curriculum Development': 9}"
12263,29,Male,Master's Degree,Graphic Designer,10,"['Konkani', 'English', 'Marathi']","{'Adobe Photoshop': 9, 'Adobe Illustrator': 8, 'Graphic Design': 10, 'Typography': 8}"
495795,41,Male,Bachelor's Degree,Accountant,8,"['Sanskrit', 'English']","{'Financial Accounting': 6, 'Taxation': 6, 'Auditing': 2, 'Accounting Software': 8}"
122356,33,Male,PhD,Project Manager,3,"['Kannada', 'Marathi']","{'Project Management': 9, 'Risk Management': 7, 'Stakeholder Management': 2, 'Agile Methodologies': 6}"
918860,26,Other,High School,Social Worker,3,['Hindi'],"{'Social Services': 0, 'Case Management': 0, 'Counseling': 7, 'Community Outreach': 9}"
214891,31,Male,Master's Degree,Registered Nurse,7,['Kannada'],"{'Nursing': 0, 'Patient Care': 9, 'Medical Terminology': 7, 'Emergency Medicine': 1}"
174123,26,Other,PhD,Customer Service Representative,10,"['Sanskrit', 'Marathi', 'English']","{'Customer Support': 8, 'Communication Skills': 10, 'Problem Solving': 0, 'CRM Software': 2}"
659765,51,Female,Bachelor's Degree,Plumber,7,"['English', 'Kannada', 'Konkani']","{'Plumbing': 0, 'Pipefitting': 3, 'Drain Cleaning': 9, 'Plumbing Tools': 0}"
997774,41,Male,High School,Geologist,9,['Marathi'],"{'Geology': 3, 'Geological Mapping': 0, 'Mineral Exploration': 8, 'Field Work': 6}"
917638,32,Female,Master's Degree,Software Tester,10,['Kannada'],"{'Software Testing': 0, 'Test Cases': 1, 'Bug Reporting': 3, 'Test Automation': 3}"
443188,40,Other,Master's Degree,Electrician,8,"['Hindi', 'Marathi', 'Sanskrit']","{'Electrical Wiring': 1, 'Electrical Maintenance': 8, 'Circuit Troubleshooting': 10, 'Safety Procedures': 7}"
825867,60,Male,PhD,Sales Representative,9,"['Sanskrit', 'Konkani']","{'Sales Strategy': 4, 'Negotiation': 10, 'Client Relationship Management': 6, 'CRM Software': 7}"
475537,22,Female,Bachelor's Degree,Accountant,3,"['English', 'Sanskrit']","{'Financial Accounting': 0, 'Taxation': 6, 'Auditing': 10, 'Accounting Software': 10}"
677113,46,Male,Master's Degree,Quality Assurance Analyst,3,"['Kannada', 'Sanskrit']","{'Quality Assurance': 4, 'Software Testing': 7, 'Test Automation': 6, 'Bug Tracking': 9}"
360306,37,Other,Master's Degree,Software Tester,1,"['English', 'Marathi']","{'Software Testing': 9, 'Test Cases': 6, 'Bug Reporting': 9, 'Test Automation': 4}"
77610,40,Other,Master's Degree,Marketing Manager,7,['Marathi'],"{'Marketing Strategy': 8, 'Digital Marketing': 7, 'Social Media Marketing': 7, 'Market Research': 10}"
48881,31,Other,Master's Degree,Social Worker,4,['Marathi'],"{'Social Services': 0, 'Case Management': 10, 'Counseling': 0, 'Community Outreach': 9}"
207882,41,Male,Bachelor's Degree,Pharmacist,3,"['Konkani', 'Sanskrit', 'Kannada']","{'Pharmacology': 3, 'Pharmacy Practice': 7, 'Medication Therapy Management': 0, 'Pharmaceutical Chemistry': 4}"
962693,38,Female,High School,Project Manager,7,"['Sanskrit', 'Konkani']","{'Project Management': 2, 'Risk Management': 3, 'Stakeholder Management': 10, 'Agile Methodologies': 10}"
444333,39,Male,PhD,Security Guard,10,['Konkani'],"{'Security Operations': 9, 'Surveillance': 6, 'Security Patrolling': 5, 'Emergency Response': 7}"
510015,42,Female,PhD,Event Planner,10,['English'],"{'Event Planning': 4, 'Vendor Management': 0, 'Budgeting': 6, 'Event Coordination': 2}"
585129,22,Other,Master's Degree,Quality Assurance Analyst,7,['Sanskrit'],"{'Quality Assurance': 10, 'Software Testing': 0, 'Test Automation': 5, 'Bug Tracking': 6}"
778750,38,Male,Bachelor's Degree,Software Engineer,5,"['Marathi', 'Konkani']","{'Python': 8, 'Java': 7, 'SQL': 4, 'JavaScript': 9, 'Software Development': 6}"
28522,46,Other,PhD,Phlebotomist,7,['Konkani'],"{'Phlebotomy': 8, 'Venipuncture': 8, 'Specimen Collection': 0, 'Medical Terminology': 9}"
444720,35,Male,High School,Interior Designer,2,['Marathi'],"{'Interior Design': 10, 'Space Planning': 1, 'Furniture Design': 10, 'Color Theory': 6}"
653157,38,Other,Bachelor's Degree,Teacher,6,['Kannada'],"{'Teaching': 3, 'Lesson Planning': 4, 'Classroom Management': 0, 'Curriculum Development': 4}"
417340,39,Female,Bachelor's Degree,Translator,0,"['Marathi', 'English', 'Kannada']","{'Translation': 5, 'Language Proficiency': 7, 'Interpreting': 2, 'Cultural Sensitivity': 2}"
641381,25,Other,PhD,IT Support Specialist,10,"['Marathi', 'Kannada']","{'Technical Support': 7, 'Troubleshooting': 3, 'Network Administration': 2, 'Hardware Repair': 9}"
860518,48,Male,PhD,Hair Stylist,0,"['Marathi', 'English']","{'Hairstyling': 7, 'Hair Coloring': 1, 'Haircutting': 0, 'Salon Management': 8}"
835083,55,Male,High School,Event Planner,8,"['Sanskrit', 'Konkani', 'Marathi']","{'Event Planning': 6, 'Vendor Management': 4, 'Budgeting': 2, 'Event Coordination': 9}"
766519,25,Other,Bachelor's Degree,Geologist,3,"['Hindi', 'Kannada', 'Konkani']","{'Geology': 3, 'Geological Mapping': 9, 'Mineral Exploration': 8, 'Field Work': 6}"
244547,65,Female,Bachelor's Degree,Fitness Trainer,10,"['Konkani', 'Hindi']","{'Personal Training': 10, 'Fitness Programming': 6, 'Nutrition Counseling': 2, 'Strength Training': 7}"
66308,52,Other,Master's Degree,UX/UI Designer,8,"['English', 'Marathi', 'Hindi']","{'User Experience Design': 1, 'User Interface Design': 5, 'Wireframing': 3, 'Prototyping': 6}"
636519,42,Other,High School,Content Writer,4,"['Hindi', 'Konkani']","{'Content Writing': 7, 'Copywriting': 6, 'SEO': 4, 'Blogging': 7}"
292946,33,Female,Master's Degree,Phlebotomist,7,"['Sanskrit', 'Hindi']","{'Phlebotomy': 5, 'Venipuncture': 5, 'Specimen Collection': 1, 'Medical Terminology': 7}"
167993,45,Other,Bachelor's Degree,Translator,2,['Konkani'],"{'Translation': 3, 'Language Proficiency': 2, 'Interpreting': 10, 'Cultural Sensitivity': 10}"
634180,60,Female,High School,Pharmacist,5,"['Sanskrit', 'Hindi']","{'Pharmacology': 4, 'Pharmacy Practice': 2, 'Medication Therapy Management': 8, 'Pharmaceutical Chemistry': 7}"
654085,30,Female,Bachelor's Degree,Journalist,5,"['Marathi', 'Hindi']","{'Journalism': 1, 'News Reporting': 2, 'Investigative Journalism': 0, 'Interviewing': 2}"
727154,64,Other,Master's Degree,Translator,9,"['Sanskrit', 'Marathi']","{'Translation': 5, 'Language Proficiency': 6, 'Interpreting': 0, 'Cultural Sensitivity': 7}"
124571,52,Other,Bachelor's Degree,Medical Assistant,6,['Hindi'],"{'Medical Assisting': 3, 'Medical Office Procedures': 9, 'Vital Signs Measurement': 7, 'Electronic Health Records': 0}"
670481,30,Female,High School,Human Resources Manager,8,['Konkani'],"{'Recruitment': 3, 'Employee Relations': 5, 'Performance Management': 7, 'HR Policies': 6}"
248924,25,Other,High School,Legal Assistant,4,"['English', 'Konkani']","{'Legal Research': 5, 'Document Drafting': 5, 'Case Management': 8, 'Legal Writing': 3}"
948045,25,Other,High School,Veterinarian,3,"['Sanskrit', 'Marathi']","{'Veterinary Medicine': 2, 'Animal Surgery': 8, 'Diagnostic Imaging': 0, 'Preventive Care': 10}"
490191,57,Other,High School,Content Writer,1,['Kannada'],"{'Content Writing': 9, 'Copywriting': 3, 'SEO': 4, 'Blogging': 4}"
489511,26,Male,Bachelor's Degree,Fitness Trainer,3,['Kannada'],"{'Personal Training': 5, 'Fitness Programming': 6, 'Nutrition Counseling': 1, 'Strength Training': 4}"
716981,43,Female,PhD,Fitness Trainer,10,"['Kannada', 'Marathi', 'Konkani']","{'Personal Training': 9, 'Fitness Programming': 9, 'Nutrition Counseling': 2, 'Strength Training': 2}"
299429,36,Male,Master's Degree,Data Entry Clerk,1,['Konkani'],"{'Data Entry': 7, 'Typing': 0, 'Data Management': 4, 'Microsoft Excel': 6}"
981232,65,Female,High School,Mechanical Engineer,1,"['English', 'Marathi']","{'AutoCAD': 4, 'Mechanical Design': 4, 'SolidWorks': 1, 'Manufacturing Processes': 9}"
858878,59,Other,PhD,Social Worker,0,"['Marathi', 'Konkani', 'English']","{'Social Services': 8, 'Case Management': 0, 'Counseling': 9, 'Community Outreach': 10}"
104418,40,Other,PhD,Photographer,7,"['Kannada', 'English']","{'Photography': 2, 'Digital Editing': 0, 'Composition': 9, 'Lighting Techniques': 3}"
408583,31,Other,Bachelor's Degree,Marketing Manager,5,"['English', 'Sanskrit', 'Hindi']","{'Marketing Strategy': 3, 'Digital Marketing': 1, 'Social Media Marketing': 3, 'Market Research': 2}"
258338,43,Male,Bachelor's Degree,Biomedical Engineer,2,['Konkani'],"{'Biomedical Engineering': 4, 'Medical Devices': 3, 'Biomechanics': 4, 'Bioinformatics': 3}"
953103,45,Male,PhD,Veterinarian,0,"['Sanskrit', 'Konkani']","{'Veterinary Medicine': 6, 'Animal Surgery': 2, 'Diagnostic Imaging': 8, 'Preventive Care': 4}"
76005,35,Other,High School,Translator,7,['Hindi'],"{'Translation': 9, 'Language Proficiency': 0, 'Interpreting': 5, 'Cultural Sensitivity': 9}"
377546,64,Female,High School,Translator,6,"['Kannada', 'Konkani']","{'Translation': 8, 'Language Proficiency': 6, 'Interpreting': 7, 'Cultural Sensitivity': 0}"
524942,35,Male,Master's Degree,Electrical Engineer,2,"['English', 'Kannada']","{'Electrical Engineering': 1, 'Circuit Design': 1, 'PLC Programming': 6, 'Power Systems': 5}"
936028,30,Female,High School,IT Support Specialist,3,"['Hindi', 'Sanskrit', 'Konkani']","{'Technical Support': 1, 'Troubleshooting': 1, 'Network Administration': 7, 'Hardware Repair': 9}"
436770,40,Other,Master's Degree,Event Planner,9,['Sanskrit'],"{'Event Planning': 5, 'Vendor Management': 5, 'Budgeting': 4, 'Event Coordination': 3}"
572594,53,Female,Master's Degree,Civil Engineer,5,['Kannada'],"{'Civil Engineering': 4, 'Structural Analysis': 3, 'Construction Management': 9, 'Geotechnical Engineering': 1}"
196184,62,Male,Master's Degree,Phlebotomist,6,"['Kannada', 'Sanskrit']","{'Phlebotomy': 7, 'Venipuncture': 0, 'Specimen Collection': 10, 'Medical Terminology': 5}"
298600,40,Other,PhD,Mechanical Engineer,2,"['Kannada', 'Hindi']","{'AutoCAD': 7, 'Mechanical Design': 7, 'SolidWorks': 10, 'Manufacturing Processes': 10}"
251437,23,Other,Bachelor's Degree,Accountant,2,"['English', 'Marathi']","{'Financial Accounting': 7, 'Taxation': 1, 'Auditing': 6, 'Accounting Software': 9}"
61227,28,Female,High School,Accountant,1,['Marathi'],"{'Financial Accounting': 0, 'Taxation': 1, 'Auditing': 2, 'Accounting Software': 3}"
864425,62,Male,High School,Phlebotomist,4,['Hindi'],"{'Phlebotomy': 0, 'Venipuncture': 8, 'Specimen Collection': 5, 'Medical Terminology': 1}"
903557,44,Other,Bachelor's Degree,Executive Assistant,1,['Sanskrit'],"{'Administrative Support': 8, 'Calendar Management': 10, 'Meeting Coordination': 2, 'Travel Arrangements': 2}"
291545,25,Male,Bachelor's Degree,Registered Nurse,6,['Hindi'],"{'Nursing': 2, 'Patient Care': 0, 'Medical Terminology': 1, 'Emergency Medicine': 7}"
544483,30,Female,Bachelor's Degree,Network Engineer,2,['Hindi'],"{'Network Engineering': 4, 'Routing and Switching': 8, 'Firewall Configuration': 6, 'Network Security': 6}"
995774,39,Female,Bachelor's Degree,Social Worker,0,['Kannada'],"{'Social Services': 0, 'Case Management': 6, 'Counseling': 7, 'Community Outreach': 6}"
670613,27,Male,High School,Journalist,6,"['Hindi', 'Kannada', 'Konkani']","{'Journalism': 8, 'News Reporting': 0, 'Investigative Journalism': 7, 'Interviewing': 7}"
690384,54,Male,High School,Graphic Designer,6,"['Marathi', 'English']","{'Adobe Photoshop': 2, 'Adobe Illustrator': 8, 'Graphic Design': 1, 'Typography': 1}"
687189,41,Other,PhD,Architect,3,"['Hindi', 'Kannada', 'Marathi']","{'AutoCAD': 6, 'Architecture Design': 9, 'Building Regulations': 8, 'Construction Management': 8}"
701855,48,Other,PhD,Executive Assistant,1,"['Marathi', 'Konkani', 'English']","{'Administrative Support': 8, 'Calendar Management': 4, 'Meeting Coordination': 6, 'Travel Arrangements': 0}"
730181,58,Other,Bachelor's Degree,UX/UI Designer,3,['English'],"{'User Experience Design': 5, 'User Interface Design': 10, 'Wireframing': 9, 'Prototyping': 8}"
724186,39,Male,Master's Degree,Data Entry Clerk,0,['Marathi'],"{'Data Entry': 1, 'Typing': 5, 'Data Management': 1, 'Microsoft Excel': 2}"
936422,38,Other,PhD,Human Resources Manager,2,"['Kannada', 'Hindi']","{'Recruitment': 8, 'Employee Relations': 8, 'Performance Management': 5, 'HR Policies': 4}"
216169,42,Female,High School,Customer Service Representative,1,['Hindi'],"{'Customer Support': 3, 'Communication Skills': 4, 'Problem Solving': 0, 'CRM Software': 4}"
289200,47,Other,High School,Librarian,2,"['Sanskrit', 'English']","{'Library Science': 7, 'Cataloging': 1, 'Reference Services': 4, 'Library Management': 7}"
79734,36,Male,PhD,Plumber,9,"['Kannada', 'Hindi', 'Marathi']","{'Plumbing': 8, 'Pipefitting': 4, 'Drain Cleaning': 10, 'Plumbing Tools': 0}"
219741,55,Male,PhD,Geologist,3,"['Sanskrit', 'Kannada']","{'Geology': 6, 'Geological Mapping': 2, 'Mineral Exploration': 0, 'Field Work': 2}"
754599,27,Other,PhD,Fitness Trainer,2,['English'],"{'Personal Training': 3, 'Fitness Programming': 2, 'Nutrition Counseling': 3, 'Strength Training': 0}"
480705,45,Female,Master's Degree,Biomedical Engineer,2,"['Sanskrit', 'English']","{'Biomedical Engineering': 2, 'Medical Devices': 7, 'Biomechanics': 1, 'Bioinformatics': 1}"
170729,52,Male,Bachelor's Degree,Interior Designer,1,"['Sanskrit', 'Konkani']","{'Interior Design': 8, 'Space Planning': 6, 'Furniture Design': 3, 'Color Theory': 3}"
189182,24,Female,High School,Sales Representative,4,"['Konkani', 'Marathi', 'Hindi']","{'Sales Strategy': 4, 'Negotiation': 1, 'Client Relationship Management': 5, 'CRM Software': 9}"
73788,57,Male,Master's Degree,Marketing Manager,1,"['Marathi', 'Hindi']","{'Marketing Strategy': 9, 'Digital Marketing': 1, 'Social Media Marketing': 4, 'Market Research': 2}"
382260,57,Female,Bachelor's Degree,Event Planner,5,"['Marathi', 'Konkani']","{'Event Planning': 0, 'Vendor Management': 7, 'Budgeting': 7, 'Event Coordination': 3}"
879431,59,Other,PhD,Data Scientist,7,['Sanskrit'],"{'Python': 8, 'R': 7, 'Machine Learning': 8, 'Data Analysis': 3, 'Statistics': 10}"
180083,57,Female,Bachelor's Degree,Network Engineer,6,"['Marathi', 'Hindi', 'English']","{'Network Engineering': 9, 'Routing and Switching': 0, 'Firewall Configuration': 7, 'Network Security': 8}"
898622,48,Female,PhD,Content Writer,3,"['Konkani', 'Hindi', 'Sanskrit']","{'Content Writing': 1, 'Copywriting': 7, 'SEO': 7, 'Blogging': 2}"
13805,37,Female,High School,Project Manager,4,"['English', 'Hindi', 'Konkani']","{'Project Management': 0, 'Risk Management': 10, 'Stakeholder Management': 3, 'Agile Methodologies': 7}"
846428,36,Other,Bachelor's Degree,Security Guard,1,"['Hindi', 'Sanskrit']","{'Security Operations': 6, 'Surveillance': 0, 'Security Patrolling': 7, 'Emergency Response': 6}"
810239,58,Other,Bachelor's Degree,Librarian,2,"['English', 'Konkani']","{'Library Science': 0, 'Cataloging': 9, 'Reference Services': 7, 'Library Management': 4}"
100810,22,Male,PhD,Executive Assistant,1,['Konkani'],"{'Administrative Support': 2, 'Calendar Management': 4, 'Meeting Coordination': 2, 'Travel Arrangements': 9}"
110062,49,Female,Bachelor's Degree,Content Writer,4,"['Marathi', 'Hindi']","{'Content Writing': 1, 'Copywriting': 2, 'SEO': 9, 'Blogging': 6}"
807309,45,Other,PhD,Dentist,10,['Konkani'],"{'Dentistry': 9, 'Oral Surgery': 8, 'Dental Implants': 2, 'Endodontics': 1}"
166792,35,Other,PhD,Civil Engineer,10,"['Marathi', 'Sanskrit', 'Hindi']","{'Civil Engineering': 4, 'Structural Analysis': 0, 'Construction Management': 6, 'Geotechnical Engineering': 1}"
407408,43,Male,PhD,Phlebotomist,0,"['English', 'Hindi']","{'Phlebotomy': 10, 'Venipuncture': 0, 'Specimen Collection': 4, 'Medical Terminology': 1}"
225418,49,Male,Master's Degree,Executive Assistant,4,['Kannada'],"{'Administrative Support': 1, 'Calendar Management': 2, 'Meeting Coordination': 3, 'Travel Arrangements': 4}"
422478,34,Male,High School,Hair Stylist,10,"['English', 'Kannada', 'Marathi']","{'Hairstyling': 1, 'Hair Coloring': 5, 'Haircutting': 10, 'Salon Management': 9}"
843919,40,Female,PhD,Data Entry Clerk,5,['Sanskrit'],"{'Data Entry': 1, 'Typing': 5, 'Data Management': 3, 'Microsoft Excel': 5}"
300946,32,Female,PhD,Flight Attendant,8,"['Konkani', 'English', 'Hindi']","{'Cabin Crew': 3, 'Emergency Procedures': 5, 'Customer Service': 0, 'Safety Regulations': 3}"
591593,36,Female,High School,Environmental Scientist,7,['Sanskrit'],"{'Environmental Science': 2, 'Environmental Impact Assessment': 9, 'Data Analysis': 9, 'Field Sampling': 9}"
946039,23,Male,Master's Degree,Medical Assistant,7,['Sanskrit'],"{'Medical Assisting': 6, 'Medical Office Procedures': 5, 'Vital Signs Measurement': 0, 'Electronic Health Records': 10}"
46012,51,Female,PhD,Financial Analyst,4,"['Hindi', 'Kannada']","{'Financial Analysis': 3, 'Accounting': 6, 'Excel': 2, 'Financial Modeling': 3}"
814556,45,Female,Master's Degree,Flight Attendant,2,['Kannada'],"{'Cabin Crew': 4, 'Emergency Procedures': 8, 'Customer Service': 9, 'Safety Regulations': 5}"
419250,24,Other,High School,Graphic Designer,10,"['Hindi', 'Sanskrit']","{'Adobe Photoshop': 4, 'Adobe Illustrator': 2, 'Graphic Design': 9, 'Typography': 6}"
744722,24,Male,Master's Degree,Civil Engineer,8,"['Kannada', 'Sanskrit']","{'Civil Engineering': 0, 'Structural Analysis': 6, 'Construction Management': 1, 'Geotechnical Engineering': 9}"
466281,35,Male,High School,Software Tester,10,['English'],"{'Software Testing': 6, 'Test Cases': 0, 'Bug Reporting': 4, 'Test Automation': 10}"
67350,39,Female,High School,Network Engineer,1,"['Marathi', 'Kannada']","{'Network Engineering': 7, 'Routing and Switching': 6, 'Firewall Configuration': 2, 'Network Security': 10}"
793142,35,Other,Bachelor's Degree,Accountant,6,"['Kannada', 'Hindi']","{'Financial Accounting': 5, 'Taxation': 5, 'Auditing': 7, 'Accounting Software': 0}"
743523,42,Male,High School,Software Tester,8,"['Konkani', 'Marathi', 'English']","{'Software Testing': 7, 'Test Cases': 9, 'Bug Reporting': 8, 'Test Automation': 0}"
847208,61,Female,High School,Mechanical Engineer,10,['Konkani'],"{'AutoCAD': 4, 'Mechanical Design': 4, 'SolidWorks': 10, 'Manufacturing Processes': 10}"
445402,26,Female,High School,Accountant,6,"['Konkani', 'Hindi', 'Sanskrit']","{'Financial Accounting': 6, 'Taxation': 5, 'Auditing': 3, 'Accounting Software': 4}"
